startdate,IPAddress,duration,responseID,LocationLatitude,LocationLongitude,Q2,Q3,Q1,Q4,Q5,Q6,Q7,Q8,Q9,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,Q12_6,Q10_1,Q10_2,Q10_3,Q10_4,Q14_14,Q10_13,Q10_12,Q10_5,Q10_7,Q10_6,Q10_8,Q10_9,Q10_10,Q10_11,Q14b_1,Q15_1,Q15_2,Q15_3,Q15_4,Q15_5,Q15_6,Q15_7,Q109,Q113,Q114,Q116,Q117,Q16_1,Q16_2,Q17,Q20#1_1_1,Q20#1_2_1,Q20#1_3_1,Q20#1_4_1,Q20#1_5_1,Q20#1_6_1,Q20#1_7_1,Q20#1_8_1,Q20#1_9_1,Q20#1_10_1,Q20#1_11_1,Q20#1_12_1,Q20#1_13_1,Q20#1_14_1,Q20#2_1,Q20#2_2,Q20#2_3,Q20#2_4,Q20#2_5,Q20#2_6,Q20#2_7,Q20#2_8,Q20#2_9,Q20#2_10,Q20#2_11,Q20#2_12,Q20#2_13,Q20#2_14,Q118,Q22#1_1_1,Q22#1_2_1,Q22#1_3_1,Q22#1_4_1,Q22#1_5_1,Q22#1_6_1,Q22#1_7_1,Q22#1_8_1,Q22#1_9_1,Q22#1_10_1,Q22#1_11_1,Q22#1_12_1,Q22#1_13_1,Q22#1_14_1,Q22#2_1,Q22#2_2,Q22#2_3,Q22#2_4,Q22#2_5,Q22#2_6,Q22#2_7,Q22#2_8,Q22#2_9,Q22#2_10,Q22#2_11,Q22#2_12,Q22#2_13,Q22#2_14,Q119,Q24_1,Q24_2,Q24_3,Q24_4,Q24_5,Q24_6,Q24_7,Q24_8,Q24_9,Q24_10,Q24_11,Q24_12,Q24_13,Q24_14,Q25,Q26,Attn check 1,Q28_2,Q28_3,Q30_1,Q30_2,Q31_1,Q31_2,Q32,Q33,Q34,Q103,Q104,Attn check 2,Q37,Q38,Q39,Q40,Q41,Q42,Q44,Q45,Q46,Q47,Q21_1,Q21_2,Q21_12,Q21_13,Q21_14,Q21_16,Q21_15,Q22_6,Q22_8,Q24 w attn check_1,Q24 w attn check_2,Q24 w attn check_3,Q24 w attn check_4,Q24 w attn check_5,Q24 w attn check_6,Q102,Q48,Q49,Q50,Q51,Q52_1,Q52_2,Q101
1/20/24 15:40,24.99.133.30,479,R_5kFjaPKZ1zomLtI,34.1825,-84.8247,1,1,11,1,3,1,12,12,12,25,25,10,10,5,25,"1,2","1,2",5,"1,2",1,1,5,5,5,5,5,5,"1,2",5,,4,4,4,4,4,4,4,,,,,,,,,300,100,,100,50,175,,,,,,,25,,3,3,,3,3,3,,,,,,,3,,,300,100,,100,,,,,,,,,25,,3,3,,3,,,,,,,,,3,,,2,2,2,2,2,2,2,2,4,4,4,4,2,4,20,Google,3,20,10,60,60,60,60,5,1,8,6,,2,3,3,2,,2,2,4,2,2,4,6,7,6,7,5,5,7,7,5,7,7,6,5,7,5,"1,4,5",7,1,1,30171,398,406,1
1/20/24 15:34,136.227.198.186,973,R_55CIZzrvqRHzmdb,26.517,-80.0841,1,1,10,2,5,1,12,11,11,50,60,30,80,80,60,"1,2","1,2",5,"1,2","1,2","1,2",5,5,5,5,5,5,"1,2",5,,4,4,4,4,4,4,4,,,,,,,,,50,50,,30,25,25,,,,,,,30,,2,2,,3,2,3,,,,,,,"1,2",,4,50,50,,35,25,30,,,,,,,30,,2,2,,3,2,3,,,,,,,"1,2",,4,2,2,4,2,2,2,4,4,4,4,4,3,2,4,15,,3,45,45,59,59,120,120,5,1,4,8,,2,2,2,1,2,1,1,1,1,2,1,6,4,7,7,4,7,6,7,7,7,7,7,7,7,4,"3,4,7",5,3,2,33426,330,380,2
1/20/24 15:44,174.193.48.169,533,R_7wKSDOMFsfE9PVf,38.6096,-121.4443,1,1,5,1,3,2,12,10,9,50,25,50,20,10,10,"1,2","1,2",1,1,"1,2","1,2","1,2","1,2",1,"1,2","1,2","1,2",1,1,Amazon  ,2,2,1,1,1,4,4,,,,,,1,1,,100,50,50,100,50,50,50,100,50,0,25,0,0,0,"1,2",3,2,3,1,2,3,3,3,3,2,1,3,3,1,25,100,,,20,30,20,20,,20,10,10,,,1,3,,,3,1,1,1,,1,1,1,,,,2,2,1,2,3,2,2,1,2,3,3,3,3,2,21,Internet ,3,73,49,127,18,30,8,5,1,8,"2,3",,2,2,2,1,2,2,2,1,4,1,3,5,5,5,7,5,3,5,4,6,5,7,5,5,5,5,"2,4,5",,,,,,,
1/20/24 14:32,174.229.209.228,4969,R_7g74TvNNBPoZ6r0,40.6129,-74.416,1,1,31,1,5,3,12,8,8,5,10,5,3,10,8,"1,2","1,2",5,"1,2","1,2","1,2",5,5,5,5,5,5,"1,2","1,2",,4,4,4,4,4,4,4,,,,,,,,,25,40,,10,10,0,,,,,,,10,0,3,3,,3,2,3,,,,,,,3,3,4,20,30,,10,20,20,,,,,,,20,0,3,3,,3,1,3,,,,,,,3,3,,1,2,3,2,2,2,3,3,3,4,3,3,1,3,15,,3,15,18,38,31,32,34,5,1,8,11,2,2,3,3,2,,2,2,1,1,1,4,1,1,2,5,2,4,2,3,3,5,4,5,2,7,4,"4,7",6,2,1,7828,1805,969,2
1/20/24 15:44,76.164.86.163,675,R_7D5jHdF7EA9TckC,30.3228,-95.5298,1,1,45,1,5,1,12,10,10,75,150,75,50,100,100,"1,2","1,2",5,"1,2","1,2","1,2",5,5,5,5,1,"1,2","1,2","1,2",Fresh,4,4,4,4,4,4,4,,,,,,,,,250,100,,50,50,50,,,,,0,50,50,100,1,1,,3,3,3,,,,,3,3,3,3,,250,150,,50,50,50,,,,,,50,50,100,1,1,,3,3,3,,,,,,3,3,3,,1,2,4,3,2,1,4,2,4,4,2,2,3,2,15,,3,60,45,120,90,120,90,1,1,4,"1,3",,2,3,3,2,,2,2,4,2,2,2,2,1,1,7,2,1,7,2,5,7,7,5,5,7,1,"4,5,7",3,6,2,77386,2567,52,2
1/20/24 15:50,73.135.221.56,466,R_57V9DvEsqsLAqtH,39.3248,-76.6062,1,1,21,1,3,1,12,8,9,40,50,30,40,50,40,5,"1,2","1,2",5,5,5,"1,2","1,2",5,5,5,"1,2","1,2","1,2",,"1,2",4,4,4,4,4,4,,,,,,,,,,100,100,,,,100,50,,,,50,0,0,,3,3,,,,3,3,,,,3,3,3,,,100,100,,,,100,50,,,,50,0,0,,3,3,,,,3,3,,,,3,3,3,,2,2,2,4,4,4,2,2,4,4,4,2,2,2,15,,3,40,40,68,69,91,91,5,3,8,1,,2,2,3,2,,2,2,1,2,1,2,4,4,5,5,4,4,5,6,6,5,5,5,5,7,4,"3,4,5",6,2,1,21218,1214,1217,3
1/20/24 15:20,172.58.227.169,2242,R_6FwVZ0vAKVgqGYs,40.7252,-73.944,1,1,7,1,4,1,12,11,11,40,120,60,40,60,40,5,"1,2","1,2",5,5,"1,2","1,2","1,2",5,5,5,5,5,5,,2,4,4,4,4,4,4,,,,,,,,,,125,75,,,33,33,34,,,,,,,,3,1,,,3,3,3,,,,,,,,,140,60,,,20,50,30,,,,,,,,"1,2",1,,,3,3,3,,,,,,,4,3,2,1,4,3,2,2,1,4,2,4,2,3,1,20,Word of mouth,3,13,10,19,21,17,24,5,3,8,"1,5",,2,3,3,2,,2,2,4,2,1,4,6,6,6,4,4,5,5,6,6,6,6,6,2,7,4,"1,2,3",5,4,1,6704,315,320,3
1/20/24 15:45,173.235.144.68,856,R_56wXI7Ci6QS5OHn,32.3153,-90.1737,1,1,25,1,5,1,12,11,12,5,25,5,5,0,5,5,"1,2","1,2",5,5,5,5,5,5,5,5,5,"1,2",5,,4,4,4,4,4,4,4,,,,,,,,,,35,10,,,,,,,,,,25,,,3,3,,,,,,,,,,3,,,,32,11,,,,,,,,,,24,,,3,3,,,,,,,,,,3,,,4,2,2,2,2,2,4,4,4,4,4,4,4,4,15,,3,65,63,24,17,27,29,5,1,8,7,,2,3,3,2,,2,2,3,1,2,2,6,6,5,5,4,5,7,6,5,7,7,6,6,7,5,"2,4,5,7",7,3,1,39206,1426,1451,3
1/20/24 15:45,174.198.192.18,1015,R_6HhsT1ZorEHmvdv,39.952,-75.1814,1,1,31,1,4,1,3,12,12,12,200,20,50,88,30,1,5,5,5,5,1,5,5,5,5,5,5,1,1,,4,2,1,1,1,4,4,,,,,,1,1,,250,,,,,20,,,,,,,40,30,3,,,,,3,,,,,,,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,4,4,4,2,4,4,4,4,4,2,2,4,15,,3,120,120,240,240,240,240,5,1,6,6,,2,3,3,2,,2,2,1,2,2,4,1,1,1,6,4,1,7,1,1,4,1,1,1,7,1,"4,5,7",5,5,1,8401,1805,1806,3
1/20/24 15:43,73.10.187.76,1484,R_3al7LSrU1xCRZLX,39.9111,-74.1469,1,1,31,1,4,1,12,10,10,100,300,100,100,300,100,"1,2","1,2",5,"1,2","1,2","1,2","1,2",5,5,5,5,"1,2","1,2","1,2",,"1,2",4,"1,2",4,4,4,4,,,2,,,,,,70,50,,30,20,20,0,,,,,20,10,0,3,3,,3,2,3,3,,,,,3,3,3,4,70,50,,20,20,20,0,,,,,20,0,10,3,3,,3,2,3,3,,,,,3,3,3,4,2,2,4,2,2,2,2,1,2,4,4,2,2,2,15,,3,18,19,30,33,19,21,5,1,8,6,,2,3,3,2,,2,2,4,2,2,4,4,1,6,4,1,1,7,1,5,6,7,6,2,7,1,"1,4,5",5,2,1,8005,1805,1820,2
1/20/24 16:04,71.90.148.3,586,R_1ijMwXck07m6WGK,42.7893,-83.7135,1,1,23,1,4,1,12,11,11,25,50,5,15,0,10,"1,2","1,2",5,5,5,5,5,5,5,5,5,5,5,5,,"1,2",4,4,4,4,4,4,,,,,,,,,100,100,,,,,,,,,,,,,3,3,,,,,,,,,,,,,,100,100,,,,,,,,,,,,,3,3,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,15,,3,35,35,60,60,60,60,5,1,8,1,,2,3,3,2,,2,2,1,1,1,4,3,3,5,5,3,4,6,5,6,5,5,5,5,7,4,"4,6,7",3,3,1,48451,1254,1279,1
1/20/24 16:04,71.58.12.221,606,R_1rlDWijIlVljpNt,40.0558,-75.0773,1,1,39,2,4,1,12,12,11,5,30,20,10,10,0,"1,2","1,2",5,5,5,5,"1,2",5,5,5,5,"1,2","1,2","1,2",,"1,2",4,4,4,4,4,4,,,,,,,,,25,25,,,,,10,,,,,20,50,30,3,3,,,,,3,,,,,3,3,3,,30,30,,,,,20,,,,,20,50,20,3,3,,,,,3,,,,,3,3,3,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,15,,3,62,62,124,127,65,68,5,1,8,"1,8",,2,3,3,2,,2,2,4,2,1,1,5,5,6,6,1,6,7,7,7,7,5,5,5,7,2,"1,3,4,5,6,7",3,2,1,19152,2283,2334,3
1/20/24 16:02,136.34.129.42,779,R_1tGztmSIeVm7AfP,38.9201,-94.3999,1,1,26,2,3,1,12,10,11,5,30,5,15,40,10,"1,2",5,5,5,5,"1,2","1,2",5,5,5,5,5,"1,2","1,2",,2,4,4,4,4,4,4,,,,,,,,,50,,,,,50,10,,,,,,5,30,1,,,,,1,3,,,,,,3,3,,50,,,,,50,10,,,,,,0,40,1,,,,,1,3,,,,,,3,3,,1,4,4,4,4,1,2,4,4,4,4,4,3,3,15,,3,41,61,20,40,47,31,4,3,8,"1,5,6",,2,3,3,2,,2,2,1,2,2,4,4,3,6,7,4,4,6,7,3,7,7,6,7,7,5,"4,5,6,7",8,2,1,64114,1509,37,2
1/20/24 15:59,96.225.120.227,958,R_7jqWpvSAS1syldN,40.6105,-74.2813,1,1,33,1,5,1,3,11,11,20,30,10,20,30,30,"1,2","1,2","1,2","1,2","1,2","1,2","1,2","1,2",5,5,1,"1,2","1,2","1,2",Factor,4,4,4,4,4,4,4,,,,,,,,,100,100,40,20,100,30,30,0,,,40,20,20,20,3,3,3,3,2,3,3,3,,,2,3,3,3,2,50,40,20,30,20,30,20,0,,,,10,30,30,3,3,3,3,2,3,3,3,,,,3,3,3,1,2,3,1,2,3,1,1,2,1,3,2,1,2,3,17,Word of mouth,3,10,14,30,21,48,54,1,1,8,"2,3",,2,3,3,3,,2,2,4,2,2,4,5,5,5,5,3,5,5,5,5,5,5,5,5,7,6,"1,2,5",6,4,3,11221,1861,207,3
1/20/24 16:08,67.233.143.52,562,R_3FzFqjIj4jtJKkf,28.9274,-81.9819,1,1,10,1,3,1,12,12,12,5,20,15,20,40,15,"1,2","1,2",5,5,5,"1,2",5,5,5,5,5,5,"1,2",5,,4,4,4,4,4,4,4,,,,,,,,,30,30,,,,30,,,,,,,25,,1,3,,,,3,,,,,,,3,,,30,30,,,,30,,,,,,,25,,1,3,,,,3,,,,,,,3,,,2,2,4,4,2,2,4,4,4,4,4,4,2,4,15,,3,40,25,45,30,45,26,5,3,8,"1,3",,2,3,3,1,2,1,2,4,2,3,4,5,5,4,7,1,1,5,5,5,6,5,2,1,7,2,"1,2,4,5",6,3,1,34482,330,48,2
1/20/24 16:02,98.97.60.95,1171,R_1fjKH8R73OWMOWX,34.0544,-118.2441,1,1,5,1,5,1,12,12,12,13,0,19,35,65,14,"1,2","1,2",5,"1,2",5,"1,2",5,5,5,5,5,5,5,"1,2",,4,4,4,4,4,4,4,,,,,,,,,40,40,,5,,30,,,,,,,,40,3,3,,3,,3,,,,,,,,3,,60,40,,5,,40,,,,,,,,80,3,3,,3,,3,,,,,,,,3,,2,2,4,3,4,1,4,4,4,4,4,4,4,3,15,,3,30,30,60,45,60,60,1,3,2,1,,2,3,3,2,,2,2,3,2,2,4,4,1,4,7,5,4,6,5,1,6,4,5,7,7,6,"4,5,7",8,2,1,92059,191,228,1
1/20/24 16:16,24.62.230.44,717,R_3cUNTy7KGf5JbfY,41.5557,-72.6632,1,1,7,1,4,4,12,11,11,20,30,15,150,25,15,"1,2","1,2","1,2",5,"1,2",5,"1,2","1,2",5,5,2,"1,2",2,"1,2",Blue Apron,4,4,4,4,4,4,4,,,,,,,,,50,30,30,,25,,10,10,,,,20,,15,2,2,3,,2,,3,3,,,,3,,3,4,40,30,20,,29,,15,15,,,25,29,15,20,2,2,3,,2,,3,3,,,2,3,2,3,4,2,2,1,3,2,2,2,1,4,4,2,2,2,2,15,,3,39,50,89,90,107,102,5,1,8,"1,6",,2,3,3,2,,2,2,2,2,1,4,6,4,5,6,4,4,6,6,5,6,6,6,6,7,5,"3,5,7",8,3,2,6457,315,319,3
1/20/24 16:03,174.212.224.194,1489,R_1lif2v830gYbnwi,37.751,-97.822,1,1,6,1,4,1,3,6,6,25,40,22,10,17,12,"1,2","1,2",5,"1,2",5,"1,2",5,5,5,5,5,5,5,5,,4,4,4,4,4,4,4,,,,,,,,,100,60,,20,,0,,,,,,,,,1,1,,1,,3,,,,,,,,,,75,25,,15,,0,,,,,,,,,1,1,,1,,3,,,,,,,,,,3,2,4,3,4,3,4,4,4,4,4,4,4,4,15,,3,66,107,41,103,29,38,5,1,8,3,,2,3,3,2,,2,2,4,2,1,4,1,6,1,5,2,1,6,7,7,6,7,6,7,7,1,"4,5,7",5,2,1,80920,250,272,2
1/20/24 16:18,71.218.173.17,603,R_7uVfqkwqC7xwCGL,39.7044,-105.0023,1,1,6,2,6,1,"12,11",11,12,2,0,5,10,0,15,5,"1,2",5,5,5,5,5,5,5,5,5,5,"1,2","1,2",,"1,2",4,4,4,4,4,4,,,,,,,,,,100,,,,,,,,,,,10,600,,3,,,,,,,,,,,3,3,,,100,,,,,,,,,,,10,100,,3,,,,,,,,,,,3,3,,2,2,2,2,2,4,2,2,4,4,4,4,2,2,15,,3,60,60,62,59,123,124,5,2,3,1,,2,3,3,2,,2,2,1,2,2,4,7,6,7,7,1,4,4,7,1,7,6,7,4,7,1,"1,2,4",5,3,1,80601,250,251,2
1/20/24 16:11,107.77.237.55,1071,R_34VxpykOP4muoLf,33.7485,-84.3871,1,1,11,1,5,1,3,8,8,50,140,30,20,20,20,"1,2",5,5,5,5,"1,2",5,5,5,5,5,5,"1,2",5,,4,4,4,4,4,4,4,,,,,,,,,250,,,,,35,,,,,,,0,,3,,,,,3,,,,,,,3,,,250,,,,,30,,,,,,,0,,3,,,,,3,,,,,,,3,,,1,2,4,1,1,1,1,4,4,4,4,4,1,4,15,,3,49,57,43,67,240,132,1,1,8,"1,8",,2,3,3,1,2,1,2,3,2,1,4,6,4,6,7,6,7,7,7,7,6,4,5,2,7,5,"4,6,7",6,1,1,30331,398,140,2
1/20/24 16:04,138.229.159.141,1864,R_11ihankXZn3VgqF,34.1354,-117.599,1,1,5,1,4,1,3,10,11,10,25,10,30,25,0,"1,2","1,2",2,2,1,"1,2",1,2,5,1,5,2,2,2,,4,4,4,4,4,4,4,,,,,,,,,100,100,,,100,100,100,,,100,,,,,3,3,,,2,3,3,,,3,,,,,4,100,100,100,100,,50,,0,,,,0,0,0,3,3,3,3,,3,,3,,,,3,3,3,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"15,17",,3,30,32,78,79,80,78,5,3,8,1,,2,3,3,1,2,2,2,3,2,5,4,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,"1,2,5",7,2,1,91730,191,227,2
1/20/24 15:44,172.56.168.85,3330,R_5C0sOYMimZC7Yzf,38.6226,-121.3885,1,1,5,2,3,6,12,7,8,45,45,25,25,60,40,"1,2","1,2",5,"1,2",5,"1,2",5,5,5,5,5,5,"1,2","1,2",,4,4,"1,2",4,2,4,4,,2,3,,,,2,,150,75,,30,,40,,,,,,,50,75,3,3,,3,,3,,,,,,,2,3,3,150,100,,40,,40,,,,,,,50,50,2,3,,3,,3,,,,,,,3,3,3,2,2,4,2,4,2,4,4,4,4,4,4,2,2,15,,3,60,59,99,90,85,79,5,1,8,11,2,2,2,1,1,2,1,1,1,2,1,1,3,2,4,7,2,1,7,5,7,7,6,5,4,7,4,"3,4,5",4,4,5,93631,191,201,1
1/20/24 16:29,76.130.151.34,780,R_3iqfGmT1axarhsw,39.5884,-105.0776,1,1,6,1,6,1,12,4,4,25,120,45,25,10,15,"1,2","1,2",5,5,5,2,5,5,5,5,5,5,"1,2",5,,4,4,2,2,4,4,4,,,,3,,,,,120,130,,,,,,,,,,,25,,3,3,,,,,,,,,,,3,,,110,125,,,,0,,,,,,,30,,3,3,,,,3,,,,,,,3,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,15,,3,60,60,107,115,39,43,5,1,6,11,3,2,3,3,2,,2,2,1,4,4,4,4,4,4,6,2,2,5,3,5,6,5,5,4,7,2,"4,5,7",7,5,1,80128,250,38,2
1/20/24 16:32,68.97.163.5,1165,R_1OVh8lQpbriOq2J,35.7211,-97.5174,1,1,37,1,4,1,12,7,8,6,35,20,10,30,60,"1,2",5,5,2,1,1,"1,2",5,5,5,5,"1,2","1,2",2,,4,4,2,2,2,4,4,,2,2,2,,,2,,20,,,,20,10,10,,,,,5,10,,3,,,,1,3,3,,,,,3,3,,,10,,,2,,,10,,,,,5,15,10,3,,,3,,,3,,,,,3,3,3,,2,4,4,2,1,2,2,4,4,4,4,3,3,2,15,,3,11,10,44,40,45,47,5,1,8,"3,7,8",,2,2,2,1,2,1,1,1,2,5,1,4,4,4,6,5,3,6,7,4,5,5,5,5,7,4,"1,4,7",3,5,1,73044,2168,157,1
1/20/24 16:37,172.250.110.15,1023,R_5sclIzrrjTNrFgr,34.2827,-118.8875,1,1,23,2,4,1,12,11,11,10,20,20,10,25,15,"1,2","1,2","1,2",5,5,5,"1,2","1,2",5,5,5,5,"1,2","1,2",,4,4,4,4,4,4,4,,,,,,,,,50,50,0,,,,0,0,,,,,0,0,3,3,3,,,,3,3,,,,,3,3,,50,50,0,,,,0,0,,,,,0,0,3,3,3,,,,3,3,,,,,3,3,,2,3,2,2,2,2,2,2,2,2,2,3,2,2,15,,3,23,20,64,67,65,65,5,1,8,1,,2,2,3,2,,2,2,1,4,2,4,6,2,7,7,6,2,6,6,6,6,6,6,6,7,4,"3,4,5",7,2,1,48346,1254,1317,2
1/20/24 16:35,24.208.135.58,1328,R_3jizSSkR8B7qLYo,39.9581,-82.8068,1,1,36,2,5,1,12,11,11,15,70,75,40,60,50,2,2,1,5,1,5,5,5,5,5,5,5,"1,2",5,,"1,2",4,4,4,4,4,4,,,,,,,,,,,45,,255,,,,,,,,35,,,,2,,2,,,,,,,,1,,2,150,100,,,,,,,,,,,50,,3,3,,,,,,,,,,,3,,,2,2,2,2,1,4,4,4,4,4,4,4,2,4,15,,3,68,66,64,57,97,110,5,3,4,"1,2,3,4,8",,2,3,3,2,,2,2,1,1,1,4,2,2,6,7,2,2,6,6,6,6,6,5,5,7,1,"1,3,4,7",8,4,3,43062,2079,2124,1
1/20/24 16:32,98.61.179.68,1553,R_772RmQcCTvoWePK,44.7818,-93.5165,1,1,24,1,5,1,12,11,12,10,60,20,20,10,5,"1,2","1,2",5,5,5,"1,2","1,2",5,5,5,5,"1,2","1,2",5,,4,4,4,4,4,4,4,,,,,,,,,200,100,,,,150,20,,,,,20,40,,3,3,,,,3,3,,,,,3,3,,,100,100,,,,100,35,,,,,10,25,,3,3,,,,3,3,,,,,3,3,,,2,2,4,4,1,1,3,4,4,4,4,4,2,2,15,,3,71,71,90,90,28,30,5,3,8,"1,5",,2,3,3,2,,2,2,1,2,1,4,2,1,4,7,4,2,5,5,4,6,6,4,5,7,2,"3,4,5,7",8,5,4,55379,1338,179,2
1/20/24 16:50,73.136.158.166,746,R_7l45UmmdFoFSZfH,29.7388,-95.8309,1,1,5,1,4,1,12,10,12,110,90,80,80,90,70,"1,2","1,2","1,2","1,2","1,2","1,2","1,2","1,2","1,2","1,2","1,2","1,2","1,2",1,Uber,4,4,4,4,4,4,4,,,,,,,,,90,120,110,199,80,10,99,70,60,89,70,59,80,99,1,2,1,"1,2",2,1,2,2,"1,2",2,1,2,1,1,1,80,90,40,88,90,80,69,40,50,70,83,40,39,,"1,2",2,1,2,2,"1,2",2,2,"1,2","1,2",2,2,1,,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,"15,19",,3,44,36,107,144,101,113,1,2,8,"2,4,7",,2,3,3,2,,2,2,4,2,3,2,6,6,5,6,5,5,6,5,6,5,5,6,4,7,6,"1,4,6",8,4,3,90001,191,210,3
1/20/24 16:46,54.183.220.57,1102,R_5EEkDf1PXu4xApH,37.1835,-121.7714,1,1,38,2,5,1,12,10,11,10,30,20,10,50,20,"1,2","1,2",5,5,5,5,5,5,5,5,5,5,"1,2","1,2",,4,4,4,4,4,4,4,,,,,,,,,100,40,,,,,,,,,,,40,40,3,3,,,,,,,,,,,3,3,,100,40,,,,,,,,,,,40,40,3,3,,,,,,,,,,,3,3,,2,2,4,4,4,4,4,4,4,4,4,4,1,1,15,,3,1,2,58,60,52,53,5,1,8,1,,2,3,3,2,,2,2,4,1,1,4,2,2,3,5,2,1,6,4,2,4,4,5,4,7,4,"4,5,7",6,2,1,97062,2246,66,2
1/20/24 16:19,72.204.9.76,2672,R_6iAkooZKJYhMPXr,36.0949,-94.1678,1,1,4,1,4,1,12,10,11,20,40,10,20,20,10,"1,2",5,"1,2",5,5,"1,2",5,5,5,5,5,"1,2","1,2","1,2",,"1,2","1,2",4,4,4,4,4,,,,,,,,,100,,50,,,30,,,,,,30,30,30,3,,3,,,3,,,,,,3,3,3,,100,,40,,,20,,,,,,40,30,30,3,,3,,,3,,,,,,3,3,3,,2,4,1,2,2,2,4,4,4,4,4,2,2,2,19,Drove past it ,3,52,64,66,70,71,64,5,1,6,"4,6,7",,2,3,3,2,,2,2,3,2,2,4,6,7,6,5,5,5,6,5,4,4,6,6,5,7,5,"2,3,5",7,1,1,72764,115,66,1
1/20/24 16:56,172.59.211.192,719,R_5aLAf7jdzEa9id8,40.7119,-74.2203,1,1,31,1,3,1,3,12,12,20,80,10,20,20,40,"1,2","1,2","1,2","1,2","1,2","1,2","1,2","1,2",5,5,5,"1,2","1,2","1,2",,"1,2",4,4,4,4,4,4,,,,,,,,,0,0,0,0,0,0,0,0,,,,0,0,0,3,3,3,3,3,3,3,3,,,,3,3,3,,0,0,0,0,0,0,0,0,,,,0,0,0,3,3,3,3,3,3,3,3,,,,3,3,3,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,15,,3,60,60,240,240,240,240,5,3,8,11,2,2,3,3,2,,2,2,4,2,1,4,6,4,7,7,6,7,7,7,7,7,7,7,4,7,7,"4,5,6",8,3,2,7043,1805,1244,2
1/20/24 16:56,73.207.90.247,706,R_1qCLvpsVeAPisWU,33.878,-83.8923,1,1,11,2,5,1,12,10,11,0,200,50,100,0,0,"1,2","1,2",5,5,1,5,5,5,5,5,"1,2",5,5,5,Hello fresh,4,4,4,4,4,4,4,,,,,,,,,100,200,,,50,,,,,,80,,,,2,2,,,2,,,,,,2,,,,4,100,200,,,,,,,,,80,,,,2,2,,,,,,,,,2,,,,4,1,1,4,4,3,4,4,4,4,4,2,4,2,4,15,,3,62,64,61,67,13,20,5,1,1,"1,2,3",,2,2,2,2,,2,2,1,2,3,4,3,5,5,6,5,3,4,6,6,6,5,5,2,7,2,"2,4,7",3,3,2,30052,398,396,2
1/20/24 16:58,172.56.165.210,695,R_508LT6LrfzcNVsx,40.7162,-73.9229,1,1,33,1,3,1,5,10,11,30,100,30,100,60,30,2,2,2,2,2,2,2,2,"1,2",2,2,2,1,2,Costco,2,2,2,2,4,4,4,,,1,1,,,,,,,,,,,,,100,,,,200,,,,,,,,,,3,,,,"1,2",,3,100,50,50,30,50,20,15,15,0,0,25,30,,25,1,3,2,1,1,2,2,2,3,3,2,2,,2,3,1,2,2,2,1,3,3,3,4,4,3,2,2,2,20,"On line, Facebook ",3,68,44,112,79,84,56,1,2,"2,3,5","2,4,5,6,7",,2,2,2,3,,1,2,5,2,2,1,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,"1,2,4,5",,,,,,,
1/20/24 16:46,74.133.217.68,1611,R_7pKvNuqyByEes1L,38.2406,-85.8156,1,1,18,1,4,1,12,7,8,30,100,30,50,30,30,"1,2","1,2",5,"1,2",1,"1,2",2,1,5,"1,2",5,"1,2","1,2",1,,4,4,4,4,4,4,2,,,,,3,,,,100,100,,35,0,35,,0,,0,,50,0,0,"1,2",3,,3,3,3,,3,,3,,3,3,3,2,150,125,,50,,75,0,,,0,,75,50,,"1,2","1,2",,3,,3,3,,,3,,3,2,,2,1,1,2,2,1,2,2,4,4,4,4,2,2,2,15,,3,39,55,90,65,107,91,5,3,8,"1,3,5",,2,3,3,2,,2,2,1,2,1,5,6,6,6,7,6,6,6,7,6,7,6,6,7,7,5,"3,4,5",6,5,4,40203,1011,38,3
1/20/24 16:45,97.155.201.229,1678,R_1XiBhiIlfOqjc1J,29.4963,-98.4004,1,1,45,1,5,2,12,8,9,5,30,10,10,40,10,"1,2","1,2",5,5,5,"1,2",5,5,5,5,5,5,"1,2","1,2",,4,"1,2",4,4,4,4,4,,,,,,,,,50,40,,,,15,,,,,,,50,30,3,3,,,,3,,,,,,,1,1,,50,40,,,,15,,,,,,,40,30,3,3,,,,3,,,,,,,1,1,,2,2,4,4,4,2,4,1,4,4,4,4,1,1,15,,3,20,15,105,96,80,71,5,3,8,"1,2,3,4,8",,2,3,3,2,,2,2,4,1,5,4,5,5,5,3,3,2,6,5,6,6,6,5,5,7,4,"1,2,3",7,3,1,78577,2567,1840,2
