RecordedDate,Q51,Q1,Q4,Q52_1,Q52_2,IPAddress
1/20/24 12:50,80219,6,Male,Colorado,Adams County,172.59.227.95
1/20/24 12:59,36830,1,Female,Alabama,Lee County,162.255.89.18
1/20/24 12:59,,45,Female,,,108.94.51.3
1/20/24 13:06,48103,23,Female,Michigan,Washtenaw County,107.203.85.233
1/20/24 13:06,7304,31,Male,New Jersey,Hudson County,104.57.27.48
1/20/24 13:08,30047,11,Male,Georgia,Gwinnett County,172.56.66.236
1/20/24 13:10,91709,5,Female,California,San Bernardino County,47.144.76.167
1/20/24 13:13,80219,6,Male,Colorado,Denver County,71.218.233.50
1/20/24 13:19,4655,20,Male,Maine,Washington County,24.92.59.229
1/20/24 13:21,23235,48,Female,Virginia,Chesterfield County,108.4.52.13
1/20/24 13:22,90077,5,Male,California,Los Angeles County,38.178.112.150
1/20/24 13:23,17028,39,Male,Pennsylvania,Dauphin County,172.56.218.38
1/20/24 13:24,10030,33,Female,New York,New York County,72.225.222.159
1/20/24 13:28,75765,45,Female,Texas,Wood County,75.44.69.238
1/20/24 13:28,22560,48,Female,Virginia,Essex County,23.245.14.146
1/20/24 13:29,65203,26,Female,Missouri,Boone County,67.6.81.137
1/20/24 13:30,8618,31,Female,New Jersey,Mercer County,72.88.150.216
1/20/24 13:30,94022,5,Male,California,Santa Clara County,172.56.169.143
1/20/24 13:33,17011,39,Female,Pennsylvania,Cumberland County,152.208.24.234
1/20/24 13:35,84108,46,Female,Utah,Salt Lake County,69.130.191.233
1/20/24 13:39,31407,11,Male,Georgia,Chatham County,172.59.64.152
1/20/24 13:39,77407,45,Male,Texas,Fort Bend County,151.213.181.132
1/20/24 13:45,83301,13,Male,Idaho,Twin Falls County,173.47.27.114
1/20/24 13:45,7631,31,Female,New Jersey,Bergen County,100.8.72.98
1/20/24 13:46,18704,39,Male,Pennsylvania,Luzerne County,73.187.9.122
1/20/24 13:48,28226,34,Female,North Carolina,Mecklenburg County,107.77.235.70
1/20/24 13:53,53923,51,Male,Wisconsin,Columbia County,184.97.44.74
1/20/24 13:57,29492,42,Male,North Carolina,Cumberland County,104.50.224.242
1/20/24 14:00,21237,21,Female,Maryland,Baltimore County,99.42.223.145
1/20/24 14:00,80130,6,Male,Colorado,Douglas County,98.55.51.120
1/20/24 14:01,60050,14,Male,Illinois,McHenry County,174.224.241.67
1/20/24 14:03,11590,33,Male,New York,Nassau County,70.250.78.6
1/20/24 14:04,54889,51,Male,Wisconsin,Burnett County,64.246.156.219
1/20/24 14:14,14626,33,Male,New York,Monroe County,67.246.146.48
1/20/24 14:14,77584,45,Female,Texas,Brazoria County,98.195.55.106
1/20/24 14:17,91803,5,Male,California,Los Angeles County,71.9.115.26
1/20/24 14:23,38104,44,Female,Tennessee,Shelby County,166.199.169.61
1/20/24 14:26,98038,49,Female,Washington,King County,172.56.105.111
1/20/24 14:28,23322,48,Male,Virginia,Virginia Beach city,72.218.40.32
1/20/24 14:35,18708,39,Female,Pennsylvania,Luzerne County,73.52.8.120
1/20/24 14:37,93720,5,Male,California,Madera County,73.90.29.213
1/20/24 14:37,80206,6,Male,Colorado,Denver County,174.215.17.11
1/20/24 14:44,44090,36,Male,Ohio,Lorain County,208.93.185.45
1/20/24 14:44,,26,Female,,,65.26.129.203
1/20/24 14:46,71302,19,Male,Louisiana,Rapides Parish,172.56.67.76
1/20/24 14:46,98108,49,Male,Washington,King County,174.195.82.59
1/20/24 14:54,90706,5,Male,California,Los Angeles County,47.152.222.49
1/20/24 14:55,23238,48,Male,Virginia,Henrico County,96.228.32.123
1/20/24 14:56,49006,23,Female,Michigan,Kalamazoo County,174.84.236.199
1/20/24 15:02,36605,1,Male,Alabama,Mobile County,68.59.57.211
1/20/24 15:07,91007,5,Male,California,Los Angeles County,104.33.77.190
1/20/24 15:14,10918,33,Female,New York,Orange County,172.56.164.74
1/20/24 15:15,36732,1,Female,Alabama,Marengo County,166.199.148.104
1/20/24 15:19,20132,48,Female,Virginia,Loudoun County,71.62.188.68
1/20/24 15:20,42103,18,Female,Kentucky,Warren County,161.38.233.16
1/20/24 15:20,91710,5,Female,California,San Bernardino County,166.196.75.62
1/20/24 15:48,30171,11,Male,Georgia,Bartow County,24.99.133.30
1/20/24 15:51,33426,10,Female,Florida,Palm Beach County,136.227.198.186
1/20/24 15:53,,5,Male,,,174.193.48.169
1/20/24 15:55,7828,31,Male,New Jersey,Morris County,174.229.209.228
1/20/24 15:55,77386,45,Male,Texas,Montgomery County,76.164.86.163
1/20/24 15:58,21218,21,Male,Maryland,Baltimore County,73.135.221.56
1/20/24 15:58,6704,7,Male,Connecticut,New Haven County,172.58.227.169
1/20/24 15:59,39206,25,Male,Mississippi,Hinds County,173.235.144.68
1/20/24 16:02,8401,31,Male,New Jersey,Atlantic County,174.198.192.18
1/20/24 16:08,8005,31,Male,New Jersey,Ocean County,73.10.187.76
1/20/24 16:13,48451,23,Male,Michigan,Genesee County,71.90.148.3
1/20/24 16:14,19152,39,Female,Pennsylvania,Philadelphia County,71.58.12.221
1/20/24 16:15,64114,26,Female,Missouri,Jackson County,136.34.129.42
1/20/24 16:15,11221,33,Male,New York,Kings County,96.225.120.227
1/20/24 16:17,34482,10,Male,Florida,Marion County,67.233.143.52
1/20/24 16:21,92059,5,Male,California,San Diego County,98.97.60.95
1/20/24 16:28,6457,7,Male,Connecticut,Middlesex County,24.62.230.44
1/20/24 16:28,80920,6,Male,Colorado,El Paso County,174.212.224.194
1/20/24 16:28,80601,6,Female,Colorado,Adams County,71.218.173.17
1/20/24 16:29,30331,11,Male,Georgia,Fulton County,107.77.237.55
1/20/24 16:35,91730,5,Male,California,San Bernardino County,138.229.159.141
1/20/24 16:40,93631,5,Female,California,Fresno County,172.56.168.85
1/20/24 16:42,80128,6,Male,Colorado,Jefferson County,76.130.151.34
1/20/24 16:51,73044,37,Male,Oklahoma,Logan County,68.97.163.5
1/20/24 16:54,48346,23,Female,Michigan,Oakland County,172.250.110.15
1/20/24 16:57,43062,36,Female,Ohio,Licking County,24.208.135.58
1/20/24 16:58,55379,24,Male,Minnesota,Scott County,98.61.179.68
1/20/24 17:02,90001,5,Male,California,Los Angeles County,73.136.158.166
1/20/24 17:04,97062,38,Female,Oregon,Washington County,54.183.220.57
1/20/24 17:04,72764,4,Male,Arkansas,Washington County,72.204.9.76
1/20/24 17:08,7043,31,Male,New Jersey,Essex County,172.59.211.192
1/20/24 17:08,30052,11,Female,Georgia,Walton County,73.207.90.247
1/20/24 17:10,,33,Male,,,172.56.165.210
1/20/24 17:13,40203,18,Male,Kentucky,Jefferson County,74.133.217.68
1/20/24 17:13,78577,45,Male,Texas,Hidalgo County,97.155.201.229
1/20/24 17:22,27615,34,Female,North Carolina,Wake County,107.13.35.173
1/20/24 17:24,46236,15,Female,Indiana,Marion County,97.149.143.62
1/20/24 17:24,97209,38,Male,Oregon,Multnomah County,172.56.153.174
1/20/24 17:27,23831,48,Female,Virginia,Chesterfield County,173.53.8.220
1/20/24 17:28,80012,6,Male,Colorado,Arapahoe County,73.229.218.31
1/20/24 17:28,90266,5,Female,California,Los Angeles County,47.156.239.165
1/20/24 17:29,97103,38,Female,Oregon,Clatsop County,172.56.153.24
1/20/24 17:30,60612,14,Male,Illinois,Cook County,73.51.230.46
1/20/24 17:34,7024,31,Female,New Jersey,Bergen County,184.152.103.243
1/20/24 17:36,24066,48,Male,Virginia,Botetourt County,216.98.71.139
1/20/24 17:37,35147,1,Male,Alabama,Shelby County,45.22.144.253
1/20/24 17:39,94043,5,Female,California,Santa Clara County,108.202.177.176
1/20/24 17:42,74872,37,Female,Oklahoma,Garvin County,64.19.107.166
1/20/24 17:42,,23,Male,,,73.161.65.206
1/20/24 17:43,33615,10,Male,Florida,Hillsborough County,35.145.215.150
1/20/24 17:44,95355,5,Male,California,Stanislaus County,73.151.232.220
1/20/24 17:51,24486,48,Male,Virginia,Augusta County,71.62.30.191
1/20/24 17:54,22315,48,Male,Virginia,Fairfax County,98.169.93.83
1/20/24 17:54,11366,33,Male,New York,Queens County,209.150.40.168
1/20/24 18:06,30044,11,Male,Georgia,Gwinnett County,104.57.142.178
1/20/24 18:08,30075,11,Female,Georgia,Fulton County,108.196.160.19
1/20/24 18:09,92614,5,Male,California,Orange County,204.126.64.99
1/20/24 18:13,94027,5,Male,California,San Mateo County,71.195.183.189
1/20/24 18:14,,34,Male,,,38.81.81.130
1/20/24 18:18,85365,3,Female,Arizona,Yuma County,98.145.195.53
1/20/24 18:19,49251,23,Female,Michigan,Ingham County,172.58.125.102
1/20/24 18:25,8056,31,Female,New Jersey,Gloucester County,71.226.200.238
1/20/24 18:26,76310,45,Other/self-identified,Texas,Wichita County,199.181.23.6
1/20/24 18:26,60657,14,Male,Illinois,Cook County,67.184.216.151
1/20/24 18:26,8724,31,Female,New Jersey,Monmouth County,73.199.133.225
1/20/24 18:33,70072,19,Female,Louisiana,Jefferson Parish,172.59.109.211
1/20/24 18:34,36701,1,Male,Alabama,Dallas County,174.81.163.105
1/20/24 18:35,77396,45,Male,Texas,Harris County,73.155.211.106
1/20/24 18:36,60062,14,Male,Illinois,Cook County,102.89.46.73
1/20/24 18:40,,11,Male,,,172.56.69.37
1/20/24 18:42,92120,5,Female,California,San Diego County,68.252.4.234
1/20/24 18:42,49746,23,Female,Michigan,Montmorency County,74.115.57.207
1/20/24 18:44,2150,22,Female,Massachusetts,Suffolk County,107.122.189.29
1/20/24 18:53,35077,1,Male,Alabama,Cullman County,97.84.58.60
1/20/24 18:54,7076,31,Male,New Jersey,Union County,174.58.7.132
1/20/24 18:57,68114,28,Male,Nebraska,Douglas County,174.71.73.109
1/20/24 18:59,39452,25,Female,Mississippi,Greene County,98.97.176.78
1/20/24 19:00,30344,11,Female,Georgia,Fulton County,76.17.2.3
1/20/24 19:00,38104,44,Female,Tennessee,Shelby County,172.59.89.93
1/20/24 19:01,11220,33,Female,New York,Kings County,198.135.150.101
1/20/24 19:04,46303,15,Female,Indiana,Lake County,73.110.2.100
1/20/24 19:05,,10,Male,,,35.141.82.15
1/20/24 19:09,1810,22,Female,Massachusetts,Middlesex County,172.58.219.95
1/20/24 19:10,90630,5,Male,California,Orange County,174.251.161.4
1/20/24 19:11,60657,14,Female,Illinois,Cook County,67.184.183.88
1/20/24 19:15,14606,33,Male,New York,Monroe County,67.247.162.31
1/20/24 19:16,28036,34,Male,North Carolina,Cabarrus County,69.40.196.98
1/20/24 19:16,33157,10,Female,Florida,Miami-Dade County,172.58.132.18
1/20/24 19:17,,21,Female,,,71.179.109.167
1/20/24 19:21,27616,34,Female,North Carolina,Wake County,71.142.2.193
1/20/24 19:22,46239,15,Female,Indiana,Marion County,172.56.248.213
1/20/24 19:23,93309,5,Female,California,Kern County,107.144.241.153
1/20/24 19:24,11779,33,Male,New York,Suffolk County,69.120.139.139
1/20/24 19:24,30328,11,Female,Georgia,Fulton County,24.99.243.193
1/20/24 19:25,32011,10,Female,Florida,Nassau County,67.191.111.237
1/20/24 19:26,32311,10,Female,Florida,Leon County,73.118.38.108
1/20/24 19:27,33597,10,Female,Florida,Sumter County,174.211.230.199
1/20/24 19:29,85295,3,Female,Arizona,Maricopa County,98.165.17.245
1/20/24 19:31,,5,Male,,,174.249.152.132
1/20/24 19:31,25401,50,Female,West Virginia,Berkeley County,172.78.170.245
1/20/24 19:34,91342,5,Male,California,Los Angeles County,45.48.102.183
1/20/24 19:45,64129,26,Male,Missouri,Jackson County,70.118.236.227
1/20/24 19:45,11372,33,Female,New York,New York County,68.174.182.112
1/20/24 19:47,75201,45,Male,Texas,Dallas County,207.5.30.63
1/20/24 19:47,1105,22,Male,Massachusetts,Hampden County,172.58.228.7
1/20/24 19:50,78363,45,Female,Texas,Kleberg County,172.125.227.1
1/20/24 19:55,92845,5,Female,California,Orange County,98.149.109.81
1/20/24 19:58,92584,5,Male,California,Riverside County,47.147.253.171
1/20/24 20:00,44512,36,Male,Ohio,Mahoning County,72.23.231.103
1/20/24 20:00,90001,5,Male,California,Los Angeles County,70.231.5.51
1/20/24 20:02,30058,11,Female,Georgia,DeKalb County,99.98.208.135
1/20/24 20:03,,6,Male,,,24.9.250.44
1/20/24 20:15,80016,6,Male,Colorado,Arapahoe County,73.34.224.75
1/20/24 20:18,60202,14,Female,Illinois,Cook County,104.28.103.14
1/20/24 20:26,80134,6,Male,Colorado,Douglas County,75.166.7.25
1/20/24 20:29,43074,36,Female,Ohio,Delaware County,205.133.134.6
1/20/24 20:32,40204,18,Female,Kentucky,Jefferson County,96.29.134.233
1/20/24 20:33,65583,26,Male,Missouri,Pulaski County,24.137.133.28
1/20/24 20:35,95136,5,Male,California,Santa Clara County,174.251.161.110
1/20/24 20:44,30066,11,Male,Georgia,Cobb County,67.191.194.91
1/20/24 20:46,78681,45,Male,Texas,Williamson County,99.129.138.154
1/20/24 20:51,77584,45,Female,Texas,Brazoria County,76.30.201.72
1/20/24 20:51,21702,21,Female,Maryland,Frederick County,73.173.236.87
1/20/24 20:51,43311,36,Female,Ohio,Logan County,65.24.38.176
1/20/24 20:51,62324,14,Female,Illinois,Adams County,216.138.14.241
1/20/24 20:52,47401,15,Male,Indiana,Monroe County,68.44.10.176
1/20/24 20:53,92173,5,Male,California,San Diego County,108.89.114.136
1/20/24 20:54,2137,22,Male,Massachusetts,Middlesex County,24.194.218.193
1/20/24 20:55,57032,43,Female,South Dakota,Lincoln County,165.23.5.102
1/20/24 20:56,43055,36,Female,Ohio,Licking County,75.188.3.27
1/20/24 20:59,24401,48,Male,Virginia,Staunton city,71.62.68.47
1/20/24 21:01,40383,18,Female,Kentucky,Woodford County,98.23.48.73
1/20/24 21:04,92071,5,Male,California,San Diego County,98.176.84.36
1/20/24 21:04,92582,5,Male,California,Riverside County,47.156.58.137
1/20/24 21:04,89117,29,Female,Nevada,Clark County,75.236.10.64
1/20/24 21:05,,45,Male,,,97.154.217.241
1/20/24 21:05,,31,Female,,,71.168.185.37
1/20/24 21:08,44241,36,Female,Ohio,Portage County,75.188.165.214
1/20/24 21:08,85009,3,Female,Arizona,Maricopa County,172.56.209.227
1/20/24 21:09,92109,5,Male,California,San Diego County,172.56.185.254
1/20/24 21:10,22202,48,Female,Virginia,Arlington County,96.241.148.95
1/20/24 21:13,11226,33,Female,New York,Kings County,69.120.92.109
1/20/24 21:14,49079,23,Female,Michigan,Van Buren County,216.184.46.24
1/20/24 21:18,57101,43,Male,South Dakota,Minnehaha County,174.228.35.89
1/20/24 21:18,,44,Male,,,47.134.150.145
1/20/24 21:18,93523,5,Male,California,Kern County,174.87.1.59
1/20/24 21:21,21244,21,Female,Maryland,Baltimore County,172.58.240.64
1/20/24 21:21,87031,32,Female,New Mexico,Valencia County,73.127.179.225
1/20/24 21:27,10301,33,Female,New York,Richmond County,74.68.80.128
1/20/24 21:27,20723,21,Female,Maryland,Howard County,71.178.151.214
1/20/24 21:29,34655,10,Female,Florida,Pasco County,47.199.32.46
1/20/24 21:30,77498,45,Female,Texas,Fort Bend County,73.77.75.146
1/20/24 21:30,28655,34,Female,North Carolina,Burke County,75.170.198.178
1/20/24 21:30,7090,31,Female,New Jersey,Union County,100.35.79.197
1/20/24 21:32,76244,45,Male,Texas,Fort Bend County,67.216.255.172
1/20/24 21:32,65807,26,Female,Missouri,Greene County,174.243.33.37
1/20/24 21:33,78957,45,Male,Texas,Bastrop County,107.77.197.231
1/20/24 21:34,32750,10,Male,Florida,Seminole County,68.204.22.94
1/20/24 21:34,31326,11,Male,Georgia,Effingham County,75.117.21.17
1/20/24 21:36,63123,26,Female,Missouri,St  Louis County,75.46.254.253
1/20/24 21:40,74028,37,Female,Oklahoma,Creek County,107.122.225.127
1/20/24 21:54,80021,6,Female,Colorado,Broomfield County,172.73.162.245
1/20/24 21:55,75482,45,Male,Texas,Hopkins County,47.220.236.23
1/20/24 21:55,55318,24,Male,Minnesota,Carver County,98.59.125.129
1/20/24 21:56,2186,22,Female,Massachusetts,Norfolk County,73.4.24.11
1/20/24 21:56,94601,5,Female,California,Alameda County,23.93.205.39
1/20/24 22:06,98042,49,Female,Washington,King County,73.181.198.26
1/20/24 22:06,99515,2,Female,Alaska,Anchorage Municipality,24.237.109.120
1/20/24 22:07,30528,11,Male,Georgia,White County,98.20.220.88
1/20/24 22:07,77318,45,Male,Texas,Montgomery County,172.56.52.128
1/20/24 22:08,98116,49,Female,Washington,King County,73.254.239.245
1/20/24 22:12,30329,11,Female,Georgia,DeKalb County,98.17.142.42
1/20/24 22:14,60623,14,Male,Illinois,Cook County,67.176.146.45
1/20/24 22:15,48314,23,Male,Michigan,Macomb County,68.48.190.104
1/20/24 22:15,81625,6,Male,Colorado,Moffat County,69.144.104.216
1/20/24 22:16,,22,Other/self-identified,,,73.249.187.197
1/20/24 22:16,61820,14,Male,Illinois,Champaign County,174.240.250.219
1/20/24 22:17,43068,36,Male,Ohio,Knox County,207.228.37.16
1/20/24 22:19,60002,14,Female,Illinois,Lake County,98.206.52.252
1/20/24 22:23,2346,22,Male,Massachusetts,Plymouth County,172.59.9.5
1/20/24 22:29,66547,17,Male,Kansas,Wabaunsee County,68.171.177.173
1/20/24 22:31,45243,36,Female,Ohio,Hamilton County,147.0.21.100
1/20/24 22:33,2150,22,Male,Massachusetts,Suffolk County,172.56.162.76
1/20/24 22:38,,5,Male,,,174.193.204.161
1/20/24 22:40,27610,34,Female,North Carolina,Wake County,136.54.95.242
1/20/24 22:41,89123,29,Female,Nevada,Clark County,98.188.162.107
1/20/24 22:45,35242,1,Male,Alabama,Jefferson County,174.199.160.209
1/20/24 22:45,30306,11,Female,Georgia,Fulton County,107.77.232.130
1/20/24 22:49,23872,48,Male,Virginia,Dinwiddie County,98.97.19.87
1/20/24 22:51,98531,49,Male,Washington,Lewis County,174.214.0.53
1/20/24 23:02,78233,45,Male,Texas,Bexar County,136.50.172.254
1/20/24 23:02,96145,5,Male,Nevada,Douglas County,174.193.54.124
1/20/24 23:04,30102,11,Female,Georgia,Cherokee County,24.125.44.128
1/20/24 23:06,60062,14,Male,Illinois,Cook County,102.88.68.25
1/20/24 23:10,80904,6,Female,Colorado,El Paso County,76.131.170.194
1/20/24 23:10,60104,14,Male,Illinois,Cook County,76.217.226.204
1/20/24 23:11,53590,51,Male,Wisconsin,Dane County,74.135.228.224
1/20/24 23:15,95822,5,Female,California,Sacramento County,24.7.163.60
1/20/24 23:31,87016,32,Male,New Mexico,Torrance County,172.59.0.116
1/20/24 23:39,28025,34,Female,North Carolina,Cabarrus County,98.24.181.211
1/20/24 23:39,10019,33,Male,New York,New York County,208.123.162.98
1/20/24 23:54,90015,5,Female,California,Los Angeles County,107.115.231.41
1/20/24 23:54,15071,39,Female,Pennsylvania,Allegheny County,174.242.32.101
1/20/24 23:56,81144,6,Male,Colorado,Rio Grande County,72.174.253.216
1/20/24 23:59,90042,5,Male,California,Los Angeles County,172.56.208.174
1/21/24 0:03,75248,45,Female,Texas,Dallas County,174.246.193.1
1/21/24 0:10,10004,33,Male,New York,Albany County,173.239.94.108
1/21/24 0:14,85253,3,Male,Arizona,Maricopa County,24.251.66.56
1/21/24 0:17,75094,45,Male,Texas,Collin County,70.122.208.29
1/21/24 0:23,10003,33,Male,New York,New York County,107.119.41.22
1/21/24 0:29,32937,10,Female,Florida,Brevard County,174.211.240.163
1/21/24 0:40,92805,5,Male,California,Orange County,148.59.13.121
1/21/24 1:01,90006,5,Male,California,Los Angeles County,73.112.199.72
1/21/24 1:14,78751,45,Female,Texas,Travis County,174.197.14.129
1/21/24 1:19,,18,Male,,,74.139.23.176
1/21/24 1:29,11105,6,Female,New York,Yates County,198.52.235.5
1/21/24 1:32,10002,33,Female,New York,New York County,69.55.218.23
1/21/24 1:58,,45,Male,,,172.58.219.157
1/21/24 3:31,10041,33,Male,New York,New York County,107.77.226.155
1/21/24 3:57,20851,21,Female,Maryland,Montgomery County,107.77.207.25
1/21/24 4:00,10010,33,Male,New York,New York County,72.71.219.82
1/21/24 4:10,17103,39,Female,Pennsylvania,Dauphin County,174.228.164.44
1/21/24 4:19,,39,Female,,,108.32.71.87
1/21/24 4:38,,33,Female,,,76.148.137.61
1/21/24 4:51,98001,49,Female,Washington,Ferry County,107.77.223.106
1/21/24 4:52,90006,5,Male,California,Los Angeles County,72.134.48.115
1/21/24 4:55,94107,5,Male,California,San Francisco County,136.24.54.163
1/21/24 5:00,80526,6,Male,Colorado,Larimer County,172.59.231.217
1/21/24 5:01,10309,33,Female,New York,Richmond County,68.132.4.95
1/21/24 5:04,29615,42,Male,South Carolina,Greenville County,71.81.227.104
1/21/24 5:10,77511,45,Male,Texas,Brazoria County,172.58.129.249
1/21/24 5:30,,5,Male,,,98.37.33.176
1/21/24 5:54,30309,11,Female,Georgia,Fulton County,173.248.198.116
1/21/24 7:37,19145,39,Female,Pennsylvania,Philadelphia County,174.228.160.128
1/21/24 7:42,80116,6,Female,Colorado,Douglas County,184.96.139.17
1/21/24 8:14,19145,39,Female,Pennsylvania,Philadelphia County,174.211.227.42
1/21/24 8:45,17103,39,Female,Pennsylvania,Dauphin County,174.239.86.155
1/21/24 8:53,19020,39,Male,Pennsylvania,Bucks County,71.203.119.182
1/21/24 9:04,10005,33,Female,New York,New York County,102.88.84.42
1/21/24 9:20,89027,29,Male,Nevada,Clark County,68.49.102.134
